Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CLIP_RN50,mscoco,Txt-Txt,Pos,0.69316936
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6985121
CLIP_RN50,mscoco,Txt-Txt,Pos,0.67028904
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6320918
CLIP_RN50,mscoco,Txt-Txt,Pos,0.3880654
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5700267
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5329584
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6493089
CLIP_RN50,mscoco,Txt-Txt,Pos,0.33399686
CLIP_RN50,mscoco,Txt-Txt,Pos,0.8138618
CLIP_RN50,mscoco,Txt-Txt,Pos,0.509693
CLIP_RN50,mscoco,Txt-Txt,Pos,0.34698454
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7523017
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6500547
CLIP_RN50,mscoco,Txt-Txt,Pos,0.599641
CLIP_RN50,mscoco,Txt-Txt,Pos,0.40368342
CLIP_RN50,mscoco,Txt-Txt,Pos,0.55239505
CLIP_RN50,mscoco,Txt-Txt,Pos,0.72492546
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6232552
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5645676
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6668059
CLIP_RN50,mscoco,Txt-Txt,Pos,0.51102436
CLIP_RN50,mscoco,Txt-Txt,Pos,0.51322645
CLIP_RN50,mscoco,Txt-Txt,Pos,0.41854647
CLIP_RN50,mscoco,Txt-Txt,Pos,0.4982052
CLIP_RN50,mscoco,Txt-Txt,Pos,0.42933375
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6080873
CLIP_RN50,mscoco,Txt-Txt,Pos,0.41400808
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7875039
CLIP_RN50,mscoco,Txt-Txt,Pos,0.621743
CLIP_RN50,mscoco,Txt-Txt,Pos,0.56869805
CLIP_RN50,mscoco,Txt-Txt,Pos,0.52035236
CLIP_RN50,mscoco,Txt-Txt,Pos,0.73905534
CLIP_RN50,mscoco,Txt-Txt,Pos,0.36245006
CLIP_RN50,mscoco,Txt-Txt,Pos,0.7065006
CLIP_RN50,mscoco,Txt-Txt,Pos,0.4464646
CLIP_RN50,mscoco,Txt-Txt,Pos,0.54352015
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6978005
CLIP_RN50,mscoco,Txt-Txt,Pos,0.6867563
CLIP_RN50,mscoco,Txt-Txt,Pos,0.54724544
CLIP_RN50,mscoco,Txt-Txt,Pos,0.839717
CLIP_RN50,mscoco,Txt-Txt,Pos,0.5824518
CLIP_RN50,mscoco,Txt-Txt,Pos,0.62426364
CLIP_RN50,mscoco,Txt-Txt,Pos,0.83484584
CLIP_RN50,mscoco,Txt-Txt,Pos,0.543174
