Model,Dataset,Pair Modality,Pair Type,Cosine Similarity
CyCLIP,mscoco,Txt-Txt,Pos,0.86199033
CyCLIP,mscoco,Txt-Txt,Pos,0.90376055
CyCLIP,mscoco,Txt-Txt,Pos,0.852162
CyCLIP,mscoco,Txt-Txt,Pos,0.8950997
CyCLIP,mscoco,Txt-Txt,Pos,0.8840443
CyCLIP,mscoco,Txt-Txt,Pos,0.85464
CyCLIP,mscoco,Txt-Txt,Pos,0.81650287
CyCLIP,mscoco,Txt-Txt,Pos,0.8510624
CyCLIP,mscoco,Txt-Txt,Pos,0.8351143
CyCLIP,mscoco,Txt-Txt,Pos,0.88180304
CyCLIP,mscoco,Txt-Txt,Pos,0.83221567
CyCLIP,mscoco,Txt-Txt,Pos,0.90120286
CyCLIP,mscoco,Txt-Txt,Pos,0.9217823
CyCLIP,mscoco,Txt-Txt,Pos,0.8777842
CyCLIP,mscoco,Txt-Txt,Pos,0.79425097
CyCLIP,mscoco,Txt-Txt,Pos,0.7848108
CyCLIP,mscoco,Txt-Txt,Pos,0.9103366
CyCLIP,mscoco,Txt-Txt,Pos,0.78256744
CyCLIP,mscoco,Txt-Txt,Pos,0.8326912
CyCLIP,mscoco,Txt-Txt,Pos,0.8775803
CyCLIP,mscoco,Txt-Txt,Pos,0.96784145
CyCLIP,mscoco,Txt-Txt,Pos,0.8361437
CyCLIP,mscoco,Txt-Txt,Pos,0.8458713
CyCLIP,mscoco,Txt-Txt,Pos,0.7934076
CyCLIP,mscoco,Txt-Txt,Pos,0.8956877
CyCLIP,mscoco,Txt-Txt,Pos,0.7833665
CyCLIP,mscoco,Txt-Txt,Pos,0.7829787
CyCLIP,mscoco,Txt-Txt,Pos,0.88944834
CyCLIP,mscoco,Txt-Txt,Pos,0.93812937
CyCLIP,mscoco,Txt-Txt,Pos,0.8528646
CyCLIP,mscoco,Txt-Txt,Pos,0.8277895
CyCLIP,mscoco,Txt-Txt,Pos,0.901672
CyCLIP,mscoco,Txt-Txt,Pos,0.76539874
CyCLIP,mscoco,Txt-Txt,Pos,0.9000336
CyCLIP,mscoco,Txt-Txt,Pos,0.8210661
CyCLIP,mscoco,Txt-Txt,Pos,0.91903174
CyCLIP,mscoco,Txt-Txt,Pos,0.80020535
CyCLIP,mscoco,Txt-Txt,Pos,0.90699685
CyCLIP,mscoco,Txt-Txt,Pos,0.87609124
CyCLIP,mscoco,Txt-Txt,Pos,0.8389061
CyCLIP,mscoco,Txt-Txt,Pos,0.94262636
CyCLIP,mscoco,Txt-Txt,Pos,0.8323467
CyCLIP,mscoco,Txt-Txt,Pos,0.78572524
CyCLIP,mscoco,Txt-Txt,Pos,0.76302654
CyCLIP,mscoco,Txt-Txt,Pos,0.81084245
CyCLIP,mscoco,Txt-Txt,Pos,0.8810402
CyCLIP,mscoco,Txt-Txt,Pos,0.8097176
CyCLIP,mscoco,Txt-Txt,Pos,0.8027171
CyCLIP,mscoco,Txt-Txt,Pos,0.8736679
CyCLIP,mscoco,Txt-Txt,Pos,0.8026634
CyCLIP,mscoco,Txt-Txt,Pos,0.87543696
CyCLIP,mscoco,Txt-Txt,Pos,0.8815031
CyCLIP,mscoco,Txt-Txt,Pos,0.84874266
CyCLIP,mscoco,Txt-Txt,Pos,0.7841808
CyCLIP,mscoco,Txt-Txt,Pos,0.82072407
CyCLIP,mscoco,Txt-Txt,Pos,0.81051016
